symbol,geneticConstraint,hasHighQualityChemicalProbes,expressionAtlas
VIPR1,0.5472697186982902,,0.0
FOCAD,-0.0187534473248759,,0.0482606239280524
TAFA1,-0.7602868174296746,,0.0773639946051546
PLEK,-0.2724765581908439,,0.0
UBA5,-0.2252619966905681,,0.0
TCIRG1,0.4165471594043022,,0.0
PTGR3,0.341092112520684,,0.0260192610303941
SLAMF1,-0.5576392719249862,,0.0
PAXIP1,-0.9061224489795918,,0.0
RFFL,-0.549034749034749,,0.0772289925143659
PREX2,-0.5010479867622725,,0.0596210529666005
OPCML,-0.6529509100937672,,0.0
NUDT11,0.0,,0.0
SRSF2,-0.6645339216767788,,0.0515431090838588
ARMC9,0.0119139547710975,,0.0
BABAM2,-0.3615002757859901,,0.0457258207014973
SLC14A1,0.2488692774407059,1,0.0446441953532586
GFER,0.9020408163265304,,0.0
HLA-DOB,0.4089354660783233,,0.0
TGFBI,-0.1940430226144511,,0.0
PPP5C,-0.7345835631549917,,0.0
MFSD11,-0.0236072807501378,,0.0
ZUP1,0.2648648648648648,,0.0101543591768655
TOP1,-0.9891891891891892,0,0.0662975258827153
TUBB2B,-0.8560397131825703,,0.0096344781914048
MINDY4,-0.1047986762272477,,0.0
HSD17B6,-0.2405956977385549,,0.0
MYEF2,-0.4867071152785438,,0.0
POU3F3,-0.7063430777716492,,0.0615936312535818
RGPD5,0.0,,0.0767909527637164
OAS3,0.2515168229453943,,0.0
AARS1,-0.331715388858246,,0.0334241982240497
PDE2A,-0.6162162162162161,1,0.0
TIMM23,-0.2881412024269167,,0.0665782050145718
MRPL40,0.3052399338113623,,0.06817944504026
PAQR8,0.0065085493656922,,0.0142941313996956
TRMT1,0.007280750137893,,0.0506992767153507
CA3,0.407942636514065,,0.0
CHPT1,0.5974627688913403,,0.0
DZIP1,0.0730281301709874,,0.0
SEPTIN4,-0.5664644236072808,,0.0
GRIK2,-0.7120794263651407,,0.0635505699991162
PTRH2,0.5335907335907335,,0.0764721755788115
ABCB7,0.0,,0.0
ITIH1,0.1817981246552675,,0.0
PLS1,-0.4378378378378378,,0.0
IDH3G,0.0,,0.0
AHSA2P,0.0,,0.0
AHSA2P,0.0,,0.0
IFIT5,0.0493105350248206,,0.0
DEGS1,0.1522338665195808,,0.0
ASPM,-0.3402095973524545,,0.0
EHD1,-0.471042471042471,,0.0
MTX2,0.2365140650854935,,0.0762002107058792
NT5C,0.3716492002206288,,0.0
RIN2,-0.5223386651958081,,0.0731255007450383
GPR37L1,0.6625482625482626,,0.0708319201422935
ZNF573,-0.0837286265857694,,0.076132502074935
POLE3,0.3181467181467181,,0.0138619511388727
ST6GALNAC4,0.2535024820739107,,0.0
IPO5,-0.9787093215664644,,0.0219658125170333
SENP8,0.1531163816878102,,0.0
SPRR2E,0.775399889685604,,0.0
CDK11A,0.3179260893546607,1,0.0
FMOD,-0.2792057363485934,,0.0
UBASH3A,0.1308328736900166,,0.0
DDRGK1,0.4049641478212906,,0.0
CYP21A1P,0.0,,0.0
MSMP,-0.014892443463872,,0.0
HSP90AB4P,0.0,,0.0
CMSS1,0.0959735245449531,,0.0
DAZL,-0.9562051847766132,,0.0
LAMC1,-0.9135135135135136,,0.0
VAT1L,0.1669056811913953,,0.0
SOCS5,0.0179812465526751,,0.0
CHD3,-0.919249862107005,,0.0
SYCP1,-0.7891891891891891,,0.0
TRIM67,-0.2119139547710976,,0.0
UBE2G2,-0.2528405956977385,,0.0
CIAO1,0.1654715940430227,,0.0
PPP1R12B,-0.3975730832873689,,0.0
ABCB5,0.3592939878654164,,0.0
C10orf105,0.9932708218422504,,0.0
RPGR,0.0,,0.0
SPRR2A,0.9531163816878104,,0.0
A1CF,-0.2456701599558742,,0.0
ASIP,0.8433535576392719,,0.0
ROPN1L,0.6007722007722007,,0.0
SERPINA12,0.255819084390513,,0.0
TUBB1,0.7351351351351352,,0.0
PCDHA4,0.013127413127413,,0.0
CHAF1A,-0.99161610590182,,0.0
PGAP6,0.3755102040816327,,0.0
NANOS2,0.3042471042471042,,0.0
FTX,0.0,,0.0445333740803245
NR5A1,-0.8761169332597905,0,0.0
ERN2,0.4001103143960287,,0.0
ACSS3,-0.0662989520132377,,0.0680901278178045
BTD,0.4150027578599007,,0.0
TRHR,-0.3664644236072807,,0.014813478366586
STAU1,-0.8650854936569222,,0.0
CCR8,0.979591836734694,0,0.0
RREB1,-0.8316602316602316,,0.0
MMP24,-0.5751792608935467,,0.0
ME2,0.174296745725317,,0.0278044582589031
TNIK,-0.8563706563706563,,0.0337232940102331
STOX1,-0.0617760617760617,,0.0
TMEM132D,-0.6884721456150027,,0.0218808995267377
TUBB2A,-0.7409817981246553,,0.0242214984451045
USH2A,-0.1953667953667953,,0.0
PCDH9,-0.7855488141202427,,0.0
ATP8B1,-0.5440706012134584,,0.0341871025246182
RPN1,-0.8851627137341423,,0.0645515403946296
CBX5,-0.4022062879205736,,0.008642191861427
POLR2I,-0.0426916712630998,,0.075157716849514
GTF2H2,0.8785438499724214,,0.0
GNG2,0.6221731936017649,,0.0267742815219658
TAGLN2,-0.2212906784335355,,0.0
NKAIN4,0.6403750689464975,,0.0750685585328729
SAMD11,0.827357970215113,,0.0
MANBAL,-0.3040264754550469,,0.0750421500380131
WDR77,0.1574186431329287,,0.0
H3P33,0.0,,0.0
MAP3K1,-0.8420297848869278,,0.0
DGCR5,0.0,,0.0685987184718332
RAB27B,-0.0089354660783231,,0.0353316214223072
MMADHC,0.0300055157198013,,0.0749350184170751
ZGPAT,0.2337562051847765,,0.0
MAT2A,-0.9780474351902924,1,0.0
NDUFB1,0.7461665747380033,,0.0
HCAR1,0.8336458907887478,,0.0
ATP1B3,-0.5450634307777165,,0.0
FAM98B,0.491891891891892,,0.074774815117245
SLC38A1,-0.667953667953668,,0.0
CNN3,-0.7611693325979041,,0.0228857363746475
TSPAN31,-0.0767788196359624,,0.0746996681050078
CNST,-0.3076668505239933,,0.0746785027810197
ITGA7,-0.383342526199669,,0.0648354013195598
FSD1,-0.6108108108108108,,0.074668306366003
CBX1,-0.4086045228902372,,0.0
ADAM19,-0.3815774958632101,,0.0
KLHL20,-0.6467733039161611,,0.0
SLC39A4,0.4685052399338114,,0.0373744791398452
KATNB1,-0.5013789299503586,,0.0650493507160581
ITGA11,-0.2080529509100938,,0.0
GNLY,0.7166023166023165,,0.0
WFDC2,0.6713734142305572,,0.0
ATP2B3,0.0,,0.0
OR10G7,0.0,,0.0
DMWD,-0.5033645890788747,,0.0
PROCR,0.4660783232211802,,0.0
MC2R,0.5953667953667954,,0.0
TOP3B,-0.5295091009376723,,0.0
NFS1,-0.4794263651406508,,0.0
DAAM1,-0.67865416436845,,0.0744582417754155
KLF3,-0.7205736348593492,,0.0744515175854762
CA10,-0.4622173193601765,,0.0698749900499726
AKAP4,0.0,,0.0
DKC1,0.0,,0.0
MSLN,0.6676227247655819,,0.0
NARS2,0.4562603419746276,,0.0
RGPD2,-0.3623827909542195,,0.0
TRIM14,0.1696635410921125,,0.0422315066817008
WAS,0.0,,0.0
CHDH,0.2193050193050192,,0.0
CCDC174,-0.0723662437948152,,0.0
CCDC136,-0.0774407060121346,,0.0237041413382632
KLRK1,0.7745173745173746,,0.0
CD82,0.4157749586321015,,0.0
TMEM170A,0.9385548814120244,,0.0742347209446084
PNPLA2,0.4161059018201876,0,0.0
MMP19,0.4906784335355765,,0.0
SNRNP48,0.5806949806949806,,0.074186951758297
CABP1,-0.0189740761169332,,0.0414056327296056
H2AC8,0.9339216767788197,,0.0
GAS1,0.8444567015995588,,0.0351955495665636
PDSS1,0.33723110865968,,0.0
REEP3,0.3691119691119691,,0.0688034908013199
ZNRF3,-0.685273028130171,,0.0740963402451345
CASD1,-0.5481522338665196,,0.0618902725945917
ZBTB33,0.0,,0.0
ZBTB7A,-0.1564258135686707,,0.0663840424336267
SLAMF6,-0.3557639271924986,,0.0
MRPL9,0.5692222835079979,,0.0738257866949593
PTPN3,-0.166023166023166,,0.0
PRDM2,-0.8895752895752895,,0.0707213361278508
RNPS1,-0.9922779922779924,,0.0
HR,-0.2088251516822945,,0.0
CLEC16A,-0.5191395477109763,,0.0
RNF135,0.6789851075565361,,0.0653443055325566
SSTR3,0.9111969111969112,1,0.0
PDE1A,-0.1968008825151682,1,0.0
HAL,0.4052950910093766,,0.0
RPS6KA5,-0.7034749034749035,,0.0223075800682051
UBE2E3,-0.7767236624379481,,0.0
DOCK5,-0.4669608383894098,,0.0735879097817809
SLC44A1,-0.7552123552123552,,0.0315800481492473
ERAP1,-0.0372862658576944,,0.0
CEP295,-0.3890788747931605,,0.0735828458913634
IL17RC,-0.3228902371759514,,0.0
UBD,0.6683949255377828,,0.0
NPY6R,0.0,,0.0
NPY6R,0.0,,0.0
TRIP10,-0.2628792057363486,,0.0
FHL1,0.0,,0.0
EBP,0.0,,0.0
GRP,0.8455598455598456,,0.0
LAMA4,-0.4228350799779371,,0.0
MRPS12,0.7249862107004965,,0.0
CASQ2,0.5338113623827909,,0.0
KCNH8,-0.2696083838940981,,0.0
CSTF1,-0.9904026475455048,,0.0
RPL11,-0.8520683949255378,,0.0
MAP1S,-0.3233314947600662,,0.0610888725853998
EIF4G1,-0.9997793712079428,,0.0
SOS1,-0.8967457253171539,1,0.0
RPS2,-0.697738554881412,,0.0
CDH4,-0.6508549365692222,,0.0
NID2,-0.5152785438499724,,0.0
R3HDM1,-0.8124655267512411,,0.048778847710937
AMBRA1,-0.6998345284059571,,0.0
ARHGEF26,-0.1853281853281853,,0.072955252141471
BANK1,0.3258687258687258,,0.0
CPB1,0.3436293436293436,,0.0
STXBP2,-0.1634859349145063,,0.0
JCHAIN,-0.0029784886927743,,0.0
GPR35,0.9273028130170988,1,0.0
MIR99A,0.0,,0.0
DRC7,-0.1482625482625482,,0.0
CPNE6,-0.5111969111969112,,0.0
ALDH3B2,0.7071152785438499,,0.0
PLCXD1,0.0,,0.0
CDC27,-0.8144511858797573,,0.0
MIR24-2,0.0,,0.0
ZCCHC4,0.0479867622724765,,0.0
CENPX,0.7746276889134032,,0.0
EIF3L,-0.5877551020408163,,0.0
LINC00908,0.0,,0.0
MMP27,0.534804191947049,,0.0
SLC30A7,0.257915057915058,,0.0
PIGM,0.0110314396028681,,0.0
TAS1R3,0.7600661886376172,,0.0
NOTCH2NLA,0.0,,0.0
CPNE5,-0.4421400992829564,,0.0
UTP20,-0.6370656370656371,,0.0
SEPTIN11,-0.4976282404853833,,0.0
COL6A4P2,0.0,,0.0
MFNG,0.1409817981246552,,0.0
MRPS35,0.3458356315499173,,0.0
EHD4,0.0884721456150028,,0.0
PRORP,0.0517374517374518,,0.0
AGR3,0.9596249310535026,,0.0
SLC22A10,0.5468284611141754,,0.0
ARL15,0.5157198014340871,,0.0
COL6A4P1,0.0,,0.0
GAPDHS,0.3968008825151683,,0.0
TMEM106C,0.3249862107004964,,0.0
ZW10,-0.3956977385548814,,0.0
ATG4A,0.0,,0.0
YES1P1,0.0,,0.0
NOTCH2NLB,0.50711527854385,,0.0
PLCXD1,0.0,,0.0
OST4,0.9441809156094872,,0.0653300432297877
THSD7A,-0.6888030888030888,,0.0
FRMD8,0.3145063430777717,,0.0598181742796808
SPATA13,-0.567457253171539,,0.0481024739115179
C16orf95,0.7895201323772751,,0.0
GRK3,-0.4992829564258135,,0.0
DLX5,-0.6912300055157198,,0.0
CSN1S1,0.8571428571428572,,0.0
GATA2,-0.858907887479316,,0.0
CDK16,0.0,1,0.0
PHPT1,0.7132928847214561,,0.0
ATG13,-0.7167126309983453,,0.0
KLB,-0.5125206839492553,,0.0
IFI30,0.6869277440706012,,0.0
TUBA1C,-0.4515168229453944,,0.068548011716897
ISL1,-0.934142305570877,,0.0
PBK,0.1626034197462769,,0.0
CDK15,0.5003861003861003,1,0.0
HSPA12A,-0.5734142305570877,,0.061256281513603
MS4A8,0.6444567015995588,,0.0
PRP4K,-0.9470490899062328,,0.0
MGRN1,-0.5452840595697739,,0.0634927717378919
TLK1,-0.856150027578599,,0.0
H2AC4,0.8813017098731384,,0.0
HBG2,-0.8137892995035853,,0.0
MTCH1,-0.4009928295642582,,0.0
CDX2,-0.556646442360728,,0.0
CYP51A1,0.3266409266409267,,0.0
DAGLA,-0.8821842250413678,0,0.0
STX4,-0.2297848869277441,,0.0
CILK1,-0.3289575289575289,,0.0
CDC123,0.0793160507446222,,0.0725112870914493
MAPRE2,-0.6961941533370104,,0.0641068284209673
SULT4A1,-0.5150579150579151,,0.0613984661065143
SEMA6A,-0.8573634859349145,,0.0610424888039226
RHOJ,-0.2066188637617209,,0.0462162852057989
SLC4A10,-0.7926089354660784,,0.0
BID,0.7170435741864314,,0.0
AHNAK2,-0.0886927744070601,,0.0646913703185125
KCNH2,-0.6103695532266961,,0.0
UGT1A1,0.1332597904026475,,0.0
BNC1,-0.9493656922228352,,0.0
FCRL3,0.5483728626585769,,0.0
DDX3Y,0.0,,0.0
ST8SIA4,-0.4605626034197463,,0.0
ZCWPW1,-0.2627688913403199,,0.0
NDRG3,-0.4913403199117485,,0.0668231624641336
SMYD2,0.2255929398786542,1,0.0721378501981942
SAMM50,-0.1576392719249861,,0.0720672964151797
BHLHE41,0.4140099282956426,,0.0
TOM1L2,-0.5503585217870932,,0.0
KCNQ4,-0.5661334804191946,,0.0
RS1,0.0,,0.0
PACC1,0.2123552123552123,,0.0
SEM1,-0.3599558742415885,,0.0206015377383962
BST1,0.7605074462217318,,0.0
NF2,-0.9637065637065636,,0.0
ESRRB,-0.6200772200772201,,0.0
PLXNA1,-0.7032542746828461,,0.0619941259350436
M6PR,-0.2201875344732488,,0.0271690281708749
NDUFV3,0.6549365692222835,,0.062469667298473
NRP2,-0.6180915609487039,,0.0247505187042049
GDF5,-0.4222835079977937,,0.0
GP6,0.8116933259790402,,0.0
PLXDC2,-0.3562051847766133,,0.0326336756774516
SLC2A8,0.7353557639271926,,0.0
CA9,0.0967457253171539,0,0.0
ECSCR,0.4794263651406509,,0.0
SLC13A5,-0.6327633756205184,1,0.0
SHROOM2,0.0,,0.0
MID1IP1,0.0,,0.0
H2AC12,0.9418643132928848,,0.0
TMPRSS4,-0.0501930501930502,,0.0
FMNL1,-0.705019305019305,,0.0
SARS2,0.0945394373965802,,0.0
PPP1R17,0.5245449531163817,,0.0
SRL,-0.2389409817981246,,0.0
TAF3,-0.9885273028130172,,0.071731321692173
PTH1R,-0.4828461114175399,,0.0
NME2,0.6762272476558191,,0.0
SALL3,-0.3607280750137893,,0.0716497761839053
VPS4B,-0.6336458907887479,,0.0310622017894339
TNS3,-0.7645890788747931,,0.0652471801387868
PPM1E,-0.7107556536127965,,0.0310185567695342
RPS5,-0.8767788196359625,,0.0
IGKV1D-22,0.0,,0.0
NEU4,0.7094318808604523,,0.0
KIF4B,0.112630998345284,,0.0
GALNT12,0.1565361279646993,,0.0
NCBP1,-0.9548814120242692,,0.0
XCR1,0.8090457804743518,,0.0
IGKC,0.0,,0.0
SLA,0.1211252068394925,,0.0
SGCB,0.4954219525648098,,0.0
GLRA3,0.4453392167677881,,0.0
ELOVL3,0.2908990623276337,,0.0
BCLAF1,-0.9480419194704908,,0.042178249866148
GATB,-0.2229453943739657,,0.0712853837837148
RNF217-AS1,0.0,,0.0
HLA-S,0.0,,0.0
RAB29,-0.3045780474351903,,0.0
SLC39A6,0.013458356315499,,0.0
GRB10,-0.8330943188086045,,0.0
FPR3,0.9360176503033646,,0.0
ATP5F1E,0.7710976282404853,,0.0
SPANXB1,0.0,,0.0
PDX1,0.7634859349145064,,0.0
ATP13A1,-0.578157749586321,,0.0682139673320616
TREX1,0.4728075013789299,,0.0
CERS3,0.3007170435741864,,0.0
CRYZ,0.7141753998896856,,0.0
RPSA2,0.7651406508549365,,0.0
STAB1,-0.2175399889685604,,0.0
HAO2,0.5418643132928846,,0.0
SYPL1,-0.6392719249862107,,0.0414292383121263
SLC39A8,-0.566023166023166,,0.0
RPL37A,-0.1744070601213458,,0.0
TCL1A,-0.0825151682294539,,0.0
B3GALT4,0.6849420849420849,,0.0
PTGES3,-0.1742967457253171,,0.0572571198811289
RPS6KL1,0.0163265306122448,,0.0710149737334574
TMEM63C,-0.7544401544401544,,0.0
SLCO1C1,0.3194704908990624,,0.0613869963400269
BRINP2,-0.7825703254274683,,0.0402641072920785
GAS2L1,0.1387755102040817,,0.0708328857312386
RPL3,-0.9744070601213458,,0.0624541725712308
ERMP1,0.441257584114727,,0.0388585648531931
DLEU2,0.0,,0.0
GYPE,0.2678433535576392,,0.0
CCND3,-0.6337562051847766,,0.0
THRSP,0.6004412575841147,,0.0
LARP1,-0.7889685603971318,,0.0
TMED1,0.6356315499172642,,0.0
NAA38,0.8110314396028682,,0.070472307799715
F3,-0.2234969663541092,1,0.06252672525088
COBL,-0.5214561500275786,,0.0
RYBP,-0.9716492002206288,,0.0
NUDT3,-0.4655267512410369,,0.0
CLEC12A,0.5763927192498621,,0.0
RPL7A,-0.9974627688913404,,0.0
MAEA,-0.4321014892443464,,0.0
CYP4A11,0.2657473800330943,,0.0
HERC1,-0.8624379481522338,,0.0
GPIHBP1,0.8050744622173194,,0.0
CBLN2,0.2621070049641478,,0.0384144544834283
SLC18B1,0.7091009376723663,,0.0642647397002302
ASXL1,-0.0873690016547159,,0.0
INSIG1,0.088361831218974,,0.0
CPEB4,-0.8971869829012686,,0.0444228095541518
TAF7,-0.5837837837837838,,0.0625855332894928
EPDR1,0.7541092112520684,,0.0590915543144386
HSDL2,0.3531163816878102,,0.0412327071860578
SH3BGRL2,0.9345835631549916,,0.0586916831305226
MPZ,-0.4254826254826255,,0.0
AGPAT1,-0.8304467733039161,,0.0
FHOD3,-0.5742967457253172,,0.0670136996604093
ANXA7,0.1585217870932156,,0.0
GTPBP4,-0.7890788747931605,,0.0
COMMD9,0.692222835079978,,0.0700225542301825
GALNT18,-0.1927192498621069,,0.0367927248908643
RASSF2,0.0382790954219525,,0.060094293475845
MAB21L1,-0.7207942636514065,,0.0
GLRA1,0.0115830115830115,,0.0
IGHA2,0.0,,0.0
ABCG5,0.4130170987313843,,0.0
IGHA1,0.0,,0.0
HLX,-0.7770546056260342,,0.0
SEMA4C,-0.8824048538334253,,0.0
HHLA2,0.5341423055708769,,0.0
FAM8A1,0.4441257584114726,,0.0
TCHH,0.85438499724214,,0.0
BEX3,0.0,,0.0
MYH7,-0.5129619415333702,,0.0
PEX6,-0.2884721456150028,,0.0
ARF5,-0.4572531715388858,,0.0
HSD17B4,-0.197904026475455,,0.0
RAB3GAP2,-0.6495311638168781,,0.0
HPCAL4,0.4945394373965803,,0.0
CLASRP,-0.4359624931053503,,0.0
PRNT,0.0,,0.0
UBE2M,-0.9079977937120794,,0.0
COL14A1,-0.4746828461114175,,0.0
CAVIN2,0.7376723662437947,,0.0
BRIP1,-0.2078323221180363,,0.0
CYB5R3,0.1907335907335907,,0.0
HMGCS2,0.2494208494208494,,0.0
RNPEP,-0.0152233866519581,,0.0
AIRN,0.0,,0.0
BHLHE22,0.5224489795918368,,0.0117464609304816
USP13,-0.3378929950358521,,0.0
MOAP1,0.8678433535576393,,0.0
ECH1,0.2063982349696635,,0.0
FAM174B,0.8662989520132378,,0.061951762586722
TMEM178A,-0.205184776613348,,0.0350065125893196
UBXN4,-0.3250965250965251,,0.0295314098703774
COIL,-0.3580805295091009,,0.0172790161722186
ORC5,-0.3706563706563707,,0.0618462195030045
TAGLN,0.170215113072256,,0.0
CLN3,0.0985107556536128,,0.0
KLK11,-0.0335355763927192,,0.0
LNX1,-0.0522890237175951,,0.0647802068622697
TRPS1,-0.9910645339216768,,0.0617196903040478
NPC2,0.6237175951461666,,0.0
TMEM135,-0.3758411472697187,,0.0339398332561402
WDFY3,-0.956315499172642,,0.0165878585705295
TMX1,0.0733590733590734,,0.0593623096712916
TESK1,-0.790292333149476,,0.0692262133338685
DNAJC3,-0.3834528405956977,,0.0316944820926753
HAPLN2,0.6080529509100938,,0.0
ADGRB3-DT,0.0,,0.0691215557335929
COX10,-0.0593491450634308,,0.0
RPL12,-0.2665195808052951,,0.0
PINX1,0.948372862658577,,0.0
PINX1,0.0,,0.0
NECTIN3,-0.8743519029233315,,0.0
ITPRIP,0.3014892443463872,,0.0
SPSB1,-0.5151682294539437,,0.0
PINX1,0.7853281853281853,,0.0
EMX2OS,0.0,,0.0689802533903451
COL4A2,-0.5459459459459459,,0.0
CACNA1E,-0.9439602868174296,,0.0386164389428151
TNMD,0.0,,0.0
RBBP4,-0.9825703254274682,,0.0
LSM4,0.106784335355764,,0.0201611027137258
VTI1B,-0.1407611693325978,,0.0604847500445454
INMT,0.6614451185879757,,0.0
C2orf80,0.5148372862658577,,0.0686757941026455
FAM181B,0.8820739106453392,,0.0656188217936528
PLA2G5,0.1617209045780474,1,0.0
SOX8,-0.1111969111969112,,0.0135827207117286
TMEM205,-0.2275785990071704,,0.0609696126226408
JAK3,-0.0625482625482625,1,0.0
NPM1,-0.8768891340319912,,0.0
ATP2C2,0.7984555984555985,,0.0
METTL5,0.8468836183121897,,0.0
DMTF1,-0.6451185879757309,,0.0
SKAP1,0.2548262548262547,,0.0
LNPK,-0.0067291781577495,,0.0
BHMT,-0.1461665747380033,,0.0
TDRD5,-0.7797021511307225,,0.0
FBRSL1,-0.1485934914506342,,0.0
LOXHD1,-0.1256480970766684,,0.0
CBFA2T3,-0.0208494208494208,,0.0
KCNT2,-0.3748483177054605,,0.0
PDE1C,-0.2172090457804744,1,0.0
SNHG16,0.0,,0.0
NCKAP1L,-0.7305019305019305,,0.0
CTSW,0.2926640926640926,,0.0
AP1G1,-0.991285162713734,,0.0
LINC00472,0.0,,0.0
HTR1D,0.4017650303364588,1,0.0
PDLIM1,0.1865416436845008,,0.0
SVIP,0.9195808052950912,,0.0
TAAR5,0.7855488141202427,,0.0
ARIH1,-0.8845008273579702,,0.0
ZMYND11,-0.9739658025372312,,0.0
NTNG2,-0.6872586872586872,,0.0
LARS1,-0.3050193050193049,,0.0
MRAS,-0.7464975179260893,,0.0
ANGPT4,0.3748483177054604,,0.0
FCRLA,0.368119139547711,,0.0
SGTB,-0.6257032542746828,,0.0
AGR2,0.5504688361831218,,0.0
MYOC,0.5544401544401545,,0.0
SLC13A2,-0.1867622724765582,,0.0
NRM,0.4719249862107004,,0.0
RPL38,-0.7291781577495864,,0.0
ZNF714,-0.0740209597352454,,0.0
MYCBP2,-0.9287369001654716,,0.0
SLC6A20,0.5307225592939879,,0.0
SEMA4B,-0.149034749034749,,0.0
PSMC1,-0.9175951461665748,,0.0
HNRNPD,-0.9421952564809708,,0.0
SETD1B,-0.9917264202978489,,0.0
ADGRE1,-0.0312189740761169,,0.0
ARHGEF6,0.0,,0.0
GBP3,0.2208494208494209,,0.0
GNG12,-0.2984004412575841,,0.0
HIVEP2,-0.9907335907335908,,0.0
KLHL17,0.4903474903474902,,0.0
SOX11,0.3140650854936568,,0.0
PCIF1,-0.9374517374517376,,0.0
KIR2DL5A,0.0,,0.0
PSORS1C2,0.8253723110865967,,0.0
THBS3,-0.3718698290126861,,0.0
TMSB4XP8,0.0,,0.0
ITLN1,0.1127413127413128,,0.0
SPACA3,0.3916161059018201,,0.0
PPP2R2A,-0.8337562051847767,,0.0
RIMS3,-0.3734142305570876,,0.0
USP24,-0.8372862658576944,,0.0
KCNC2,-0.4835079977937121,,0.0
RRM1,-0.9288472145615004,,0.0
TST,0.669277440706012,,0.0
H2AC18,0.0,,0.0
SRCIN1,-0.4300055157198014,,0.0
OCM,0.8916712630998345,,0.0
SNX31,0.2257032542746828,,0.0
H2AC20,0.7725317153888582,,0.0
FOSL2,-0.902261445118588,,0.0
VSIG10,0.0948703805846662,,0.0681187125264031
CDK5RAP2,-0.4462217319360176,,0.0
SLC26A2,0.2183121897407611,,0.0348017229960467
NBPF10,0.9922779922779924,,0.0
BLOC1S1,0.0055157198014341,,0.0
RAPSN,0.2204081632653061,,0.0
EIF5B,-0.8123552123552124,,0.0162242698202683
SPTA1,-0.5795918367346939,,0.0
PLCL2,-0.9962493105350247,,0.0678099878043292
PTH2R,0.5150579150579151,,0.015484727346661
WNT10B,0.2261445118587974,,0.0
CREB3L4,0.0271373414230557,,0.0
ENTREP1,-0.0373965802537231,,0.0675299444974509
SLC27A4,-0.4890237175951462,,0.0
PGAP4,-0.5040264754550469,,0.0599074505632231
MAST1,-0.8158852730281302,,0.0564847162076979
IBSP,0.3234418091560949,,0.0
AASDHPPT,-0.3595146166574737,,0.0319115019025974
TBRG1,0.2264754550468837,,0.0
SLC30A8,-0.0819635962493104,,0.0
SEPHS1,-0.9215664644236072,,0.0
INF2,-0.6584666298952013,,0.0
PMPCB,0.2089354660783231,,0.0272740711644556
KYAT3,0.3201323772752344,,0.0590685326135491
RPA2,0.0637617209045779,,0.0262073666715438
ACD,-0.0808604522890237,,0.05661812125587
NDRG1,-0.4047435190292333,,0.0540816859294225
SNAI1,-0.1260893546607832,,0.0
MYH14,-0.5082184225041368,,0.0
HERC6,0.5291781577495864,,0.0672766332681359
CYP7B1,-0.1376723662437948,,0.0
LAMP3,0.0910093767236623,,0.0
SENP6,-0.8692774407060121,,0.0
PIP5K1C,-0.3646993932708218,,0.0611305092028578
MAP4K3,-0.2985107556536128,,0.0288381488328518
VPS54,-0.7253171538885825,,0.0579589750918183
ARK2C,-0.6902371759514616,,0.0670562321048748
WDR45,0.0,,0.0624951641521675
CUEDC2,-0.7330391616105902,,0.0669846784963533
AGO3,-0.935907335907336,,0.0565329271482091
ACTC1,-0.6762272476558191,,0.0
TMEM184B,-0.5531163816878102,,0.0
RGS19,-0.3094318808604522,,0.0
ABT1,0.3890788747931606,,0.0
GTF3C1,-0.8418091560948704,,0.0
LOXL4,-0.0439051296194152,,0.0
CNNM2,-0.8771097628240485,,0.0
H1-3,0.907446221731936,,0.0
SERP2,0.8715940430226146,,0.0
RGS19,-0.3094318808604522,,0.0
TMEM184B,-0.5531163816878102,,0.0
EFCAB11,0.1661334804191947,,0.0
SMTNL1,0.2819635962493105,,0.0
GYG2,0.0,,0.0
MAGEC2,0.0,,0.0
ANHX,-0.3241036955322669,,0.0
ITGA10,-0.2316602316602316,,0.0
KDELR1,0.0190843905129618,,0.0
CDON,-0.3929398786541643,,0.0
EYA2,-0.5087699944842802,,0.0
DEPDC5,-0.792719249862107,,0.0
MTHFD1P1,0.0,,0.0
CNNM2,-0.8771097628240485,,0.0
ABT1,0.3890788747931606,,0.0
SOX4,-0.4092664092664092,,0.0
GTF3C1,-0.8418091560948704,,0.0
MED10,0.8159955874241589,,0.0
LOXL4,-0.0439051296194152,,0.0
RASGRP1,-0.6466629895201323,,0.0
GNB4,-0.1823496966354109,,0.057762634982451
ERMN,-0.0090457804743518,,0.0580825872112921
PRG4,-0.2854936569222284,,0.0
EIF6,-0.5404302261445119,,0.0
DYNLL1,-0.3752895752895753,,0.051908413763971
SRP54,-0.8833976833976834,,0.0667616775133406
USP18,-0.7319360176503034,,0.0
ANXA3,0.446773303916161,,0.0
SRSF7,-0.6382790954219526,,0.0
SLC22A4,0.0223938223938224,,0.0
PCA3,0.0,,0.0
LINC02977,0.0,,0.0666545920279794
NIFK-AS1,0.0,,0.0666469850720891
PRKAR2A,-0.3725317153888582,,0.0
ADD2,-0.8079426365140651,,0.0
PHYHIP,-0.7097628240485383,,0.0231006096229736
NAT9,0.2215113072255929,,0.0
MOB4,-0.8985107556536128,,0.0107520768596798
TPRG1L,0.5135135135135136,,0.0664602150771283
IGF2BP3,-0.958742415885273,,0.0
RAD51,-0.7232211803640375,,0.0
SERPINB7,0.1473800330943189,,0.0
MRPS9,0.4657473800330942,,0.0663956529363887
H2BC21,0.1014892443463872,,0.0
SLC24A3,-0.7627137341423056,,0.0
CDH10,-0.4960838389409818,,0.021948885741634
